113912,Fshfethers,,281,16185,1
4691384,CptJarHead,,313,14670,1
4690072,guestd1d63,,197,35401,1
4702315,leonardos0,,221,29593,1
2773304,swatzorro,2459,528,13278,1
4687601,TwitchyTurtleTV,,219,33170,1
4689042,Bigbeef10,,277,16429,1
4715370,ACE333.,,221,24041,1
4686929,tavia03,,697,9298,1
4687890,wilko12345,,245,21196,1
4699939,guestbbe65,,197,35308,1
4686250,Need4speed326,,0,46579,0
4690695,gamergirl5000,,319,14157,1
3739058,adegbolade,,547,11500,1
4161126,pastetka,,1377,5506,1
4683663,kaos24,,221,29314,1
4684843,Rimanbm,,197,36084,1
4684251,Bistonius,,221,24547,1
4694950,gr33Nbe4N,,249,19552,1
4692739,rtenopao133,1042,548,11484,1
4676457,Miguel3720,387,1243,6062,1
4683600,bigmfnben,,314,14596,1
4684454,sophussophia,,0,48234,0
4718861,una+foto+cinco,,247,20499,1
4695532,hyh+hbvvgu,,221,28875,1
4687340,Azuxa,,252,19026,1
4688946,Rafael.l,,249,19718,1
4689960,albachieftan,,234,21451,1
4682104,jaygar,,857,8198,1
4688706,Lal+Cawi,,247,20237,1
4684435,guest59178,,0,41237,0
4581142,Chappy247,369,2748,1684,1
4714033,newbold.emma,,247,20332,1
4684151,slimball,,0,48153,0
4702846,gueste3442,,0,43471,0
4683689,gueste87ce,,221,28381,1
4684470,Aspire7736,,541,11835,1
4684864,guestbb7da,,219,32694,1
4692747,guest5e9cf,,0,41336,0
4692845,Plengski,,221,30535,1
4684075,plazadzx,,0,47171,0
4685381,guest40797,,219,32324,1
4695069,Breakers14,,314,14599,1
4691074,hkrm,,254,18921,1
4684170,jackcharliemartin,,579,10464,1
4700149,omarkass,,0,46859,0
4710188,guest64830,,221,26877,1
4684299,guest97278,,0,42251,0
4688571,Kathy+Boyden,,0,45020,0
4687976,guestde45f,,221,28274,1
4687477,tembeleke,,0,48585,0
4691810,Phillip.L,,0,47102,0
4683640,Lupimen0883,,722,9124,1
4686432,Alex.Caesar,,0,36863,0
4685227,guestf8dbf,,0,43829,0
4686405,Metroplex23,,0,46159,0
4696673,doggnamedskipp,,219,32100,1
4687056,Talitas,,262,18125,1
4707661,guest40d29,,0,40838,0
4714048,Kdot9,,0,45038,0
4730427,Bozze,,0,37699,0
4685974,Kelly.Siikanen,,280,16227,1
4687211,621aa,,529,13009,1
4686298,ourhero,,578,10509,1
4683857,Agathon+II,,262,18017,1
4684353,QWSDV,,197,36057,1
4683614,Mungaaa,,260,18300,1
4669477,guestb3104,,322,14012,1
4708735,guest04ad8,,221,25779,1
4689035,popstarrahima1,,247,20366,1
4680012,dino30003,,552,11295,1
3603966,Astinust,869,3985,716,1
4687339,guest4fb52,,197,34808,1
4685012,stephen+heffernan,,272,17228,1
4681101,OLP1972,,236,21413,1
4687467,alexandr+velikii,,221,24146,1
4683664,halehhhh,,692,9340,1
4693851,mike43567,,219,33023,1
4700411,guest7b6c0,,219,32491,1
4682163,adriananicolee,,716,9171,1
4683928,GreenMachine1273,887,594,10044,1
4686347,yosemites,,534,12578,1
4689069,fikoo,,221,25496,1
4065199,Leus+The+Horrible,,1533,4819,1
4683632,UrgeTheDj,,221,31654,1
4700273,guest23472,,0,40325,0
4686406,Phattharaphon.S,,243,21256,1
4685721,Soul+Sourcerer1,,541,11873,1
4686251,brock6969,,0,37764,0
4688780,Justinee3,,0,44926,0
4685002,billybillionaire,,221,24537,1
4702732,Goldfish86,369,1896,3504,1
4686824,Sonigi,,0,48226,0
4681265,Diddy+Meerkat,,581,10387,1
4718958,Sir+Sam+Steel,1949,1750,3967,1
4688783,Dimitri.S,,526,13354,1
4686934,guest560c8,,221,26716,1
4684964,cryptosleet0550,,223,22834,1
4684855,urcon,,177,36458,1
4669084,Charlie147,803,789,8668,1
4690726,scarhevy23,,221,30960,1
4202786,N64378,,0,46510,0
4691101,zeuesanater35,,248,19884,1
4496840,guest2f52b,,0,40534,0
4698751,teyck54,,0,48610,0
4695389,likesa87,,310,15142,1
4680513,Briatt,,545,11582,1
4684463,andrew+bennett,,606,9846,1
4696796,DannyB2014,,221,25031,1
4684722,mathi9,,245,20963,1
4697490,doritycaste,,0,38846,0
4685582,SHIMI.m,,322,14044,1
2928164,the+justiz,,0,48666,0
4694077,guest245c3,,0,40346,0
4683578,airforce1234,753,296,15766,1
4690488,Ryanhjg,,223,23686,1
4669472,JonesyBoyRyan,,1000,7377,1
4696134,Eric+Codlin,,0,39140,0
4683684,Albert.A,,0,36823,0
4759110,vakeeva,,569,10755,1
4686544,claudine+ns,,0,38095,0
4709807,guest9f6d5,,0,42370,0
4690063,guest9ffaa,,293,15853,1
4716379,Schmitt200,,1651,4338,1
4718026,daikoko,,0,38355,0
3517641,tuman174rus,,0,48933,0
4704453,pavel+marius+georgian,,0,47007,0
4696734,Prowje,,0,47274,0
4684608,Robin+Paul,,223,23663,1
4686894,powery2014,,223,23613,1
4685293,Lorant02,,221,29698,1
4682899,Airis+the+Guardian,,906,7980,1
4697058,Iioonnpp,,177,36434,1
4716097,guestac0ce,,0,42583,0
4677262,Alastor09,,1031,7147,1
4692383,guest423c8,,221,26491,1
4677972,SasaXXX,,535,12500,1
3132689,Leewald,,221,29582,1
4688955,Asterixals,,221,24326,1
4696201,iJesseeh,,292,15902,1
4686433,allin457,,310,14994,1
2762297,Leonidas+Beowulf,,277,16553,1
358198,chris+darkgrin,,1116,6621,1
4673920,WAZZAAA,,1533,4822,1
4687888,The+Phantom+Pie,,225,22454,1
4674661,zed+leppelin,404,615,9769,1
4687910,guestd5040,,221,28182,1
3723051,cardinalfan10,1008,1144,6483,1
4688226,johnplan213,,260,18272,1
4042567,alge,,0,36887,0
4686471,gogoghhh,,551,11343,1
4686723,miller1977,,252,19101,1
4744176,timsr,1829,1776,3888,1
4684008,lostinmusic,,528,13247,1
1958789,dexter221267,,1045,7047,1
4683674,Darin.B,,223,22858,1
4700395,liam++1997,,221,29616,1
4686545,DjayTim,,273,17005,1
4695168,TRKatran,,219,33163,1
2651597,watchingann,353,817,8477,1
4697593,egedwegef2,,197,34366,1
4696403,kumbr,,219,32973,1
4679232,AmyMoo,,657,9511,1
4684301,guest1429d,,221,25982,1
4700410,Shaqz,,221,31041,1
4694268,guestb3938,,197,35265,1
4685105,thein76,,197,36238,1
4709969,Bozeman,,314,14597,1
4683521,guest2887f,,0,40423,0
4674911,ambrovlud,,245,20598,1
4754459,AGENTabi,,550,11367,1
4683691,lattinozorak,,249,19635,1
4698500,tylerbrood,,270,17610,1
4688708,zerochance117,,249,19812,1
4692831,Anthony+Spartans,,272,17058,1
4690287,Zsopec,,0,49582,0
4684152,guest2d6f2,,0,40502,0
4686407,guestbdbfc,,0,42865,0
4722685,guestfca60,,0,43892,0
4687484,jodie+johnson,,0,44735,0
4691789,Huzzeine,,0,44225,0
4131055,Aarya+Drottningu,,0,36640,0
4687755,PercyLukeJackson,,310,15190,1
4689749,guesta10d1,,0,42398,0
4719403,gueste1f70,,0,43451,0
4705874,guest8ad08,,0,42069,0
4714988,adasena,,0,36704,0
4684857,shane+hartgen,,245,21106,1
4686888,skunkboy,,535,12506,1
4684961,lukeyadam,,282,16149,1
4686252,javiersabre,,0,44559,0
4688777,gorobete,,0,39686,0
1888676,burnleybob,,0,37823,0
4694007,Jay+Bell71,,0,44566,0
4750741,Falconer13,1593,834,8352,1
4681117,Hellswraith,,279,16297,1
4684076,marian001,,221,29890,1
708921,redpin14,,315,14529,1
4487004,delimavi22,,538,12095,1
4683618,theginganinja88,,277,16641,1
4684587,guest8c643,,221,27341,1
4686625,mac1997,,526,13438,1
4697596,aneNescu,,177,36418,1
4683527,guest5b179,,197,34862,1
1395038,Camosius,,640,9609,1
4684471,RONLEY,,267,17774,1
4684648,Barsonmia,,0,37402,0
4688572,dragonbasebal16,,270,17376,1
4683634,alexhatfield,,199,33505,1
4684627,cosmina+ardelean,,199,33584,1
4683559,raimis15,,647,9569,1
4674517,SirRocFirer,,506,13624,1
4681479,Acacia.W,935,540,11882,1
4686826,nikolasbossu,,225,22373,1
4686518,BorisPlaiesul,,270,17332,1
4684736,DonaLeon,,221,25236,1
4687341,MiikeTheKnight,,280,16234,1
4683685,rad.am,,256,18811,1
4688054,guest21e0f,,0,40299,0
4725569,AntiCristA,,0,37105,0
4684643,stulittle,,223,23811,1
4697781,Cheyanne+Rousseau,,223,22786,1
4683683,guest1b329,,0,40193,0
4695393,GoXGo,,247,20131,1
4684223,luca+alex+rudischitii,,197,35847,1
4680002,Steve+Reece,716,389,13764,1
4686408,guest07b8f,,219,32173,1
4700078,tracky265,,221,31582,1
4686724,tinynet,,250,19425,1
4684689,guestc4b47,,0,42961,0
4696675,MarinaLand,,221,29893,1
4684400,madcat34,,221,29812,1
4685514,guestcfd73,,221,28121,1
4684324,Kocska15,,258,18568,1
4704210,littlebookworm57,,0,45596,0
4691791,guest9c81b,,221,27535,1
4685864,bokoskokos,,247,19965,1
4686777,polarmole,,221,30548,1
4684533,poxuitas,,221,30575,1
4685228,jonathan+max111,,279,16304,1
4683526,kmozdzioch,,221,29474,1
4310673,Phuzznutts1,,646,9580,1
4302457,misha-97,,0,46283,0
4422006,temp2014a,,0,48587,0
4697491,guest48fd1,,0,40979,0
4711643,NoPain+NoGain,,0,46748,0
4684009,Bayden14,,0,37416,0
4683528,ERIC+DORMAN,,0,39141,0
4683860,ec11,,0,38989,0
4695652,gbrhigbs,,0,39508,0
4684436,kieew,,221,29377,1
4693116,judnesia,,0,44891,0
4686472,khryz0213,,0,45107,0
4687525,dywane48,,0,38975,0
3962477,wuck1,,0,49342,0
4681809,warkon,,622,9705,1
4684354,Chonny24,,0,38033,0
4721876,guest516a4,,0,41103,0
4692231,guest5ce3d,,0,41302,0
4692581,Sirko100,,0,48091,0
4505421,Hurtig99,,953,7704,1
4684763,FankasAdomas,,221,25445,1
4695181,abhishek111222,,0,36665,0
4684807,iurteutfyjc,,234,21505,1
4685984,percyjacksonssister123,,197,36024,1
4687423,Big+Bad+Bone,,221,24503,1
4666725,J.Bourne,,2136,2828,1
4670262,Doctor+V,24,2416,2228,1
4678404,warren+cassidy,595,997,7409,1
4687784,louis+banner,,526,13430,1
4684455,Thebigticket,,302,15671,1
2515046,Kaladine,,221,29303,1
4695769,Duundo,,221,25300,1
4764940,etanmorrow,,0,39179,0
4684628,kulekiller,,223,23316,1
4686409,sammygozrawr,,315,14532,1
4683533,guest49c3e,,221,26589,1
4673326,eemelia2,,221,25323,1
4680412,AmaliaFF12,,1051,7002,1
4683554,medbubba,,223,23460,1
4690711,henzric,,250,19365,1
4689906,230488,,270,17295,1
4683539,guest490b1,,197,34767,1
4702328,TADYS,,551,11361,1
4691792,guest8a74d,,197,35077,1
4691916,guest25967,,221,26171,1
568225,general+grant,1352,3728,821,1
4683611,cool+go+away,,199,33581,1
4684224,rhadnteahaee,,536,12338,1
4228010,ThisDayInTime,,265,17886,1
4684534,mAcQA1252,,540,11960,1
4692934,huge+ghostjigfsvhuf,,221,28854,1
4470130,connoreus,197,1509,4929,1
4683547,Dimiborgu,,251,19177,1
4686889,vTahlia,,533,12755,1
4684588,guestc52de,,0,42967,0
4694958,Perrance,,248,19861,1
4704445,kadlefkas,,250,19379,1
4675739,Darkmonkeyz,56,798,8584,1
4683536,guestf3b95,,221,28510,1
4690727,lord+paul32,,0,45672,0
4685154,cdshsdnvfasbea,,221,24750,1
4684355,sadeghma,,197,36107,1
4685866,sakai123,,245,21089,1
4683544,amalia+castellanos,,221,24185,1
4697059,tjcor,,0,48780,0
4683532,guest914f0,,0,42175,0
4686349,jackasses10,,0,44436,0
4677602,dangamer24,,274,16873,1
4683552,andi..debreczeni,,197,34098,1
4698745,guest36006,,221,26358,1
4683545,Ricpassion,,221,30750,1
4684010,gueste3f6e,,0,43483,0
4683534,gueste6ac7,,221,28367,1
4683541,kevinbucky,,0,45083,0
4683542,BustinMyAss,,245,20665,1
4684077,bartic+iulian,,0,37405,0
4678858,reapper33,,812,8507,1
4694425,gueste820c,,221,28376,1
4683543,vicci1999,,544,11716,1
4496865,Raven1334,,0,47431,0
4684655,robert+constantin,,245,21073,1
4696905,Mortavita,1093,2081,2966,1
4683636,travmus,,197,36269,1
4683565,cipi81,,177,36423,1
4683556,blizera,,279,16269,1
4684402,gueste15f4,,0,43434,0
4683568,Pam.W,,0,46941,0
4684776,guestbbdc2,,0,42835,0
4683538,Ryan+Webster,,0,47730,0
4683540,Shaune1501,,0,47995,0
4683546,Billy9000,,0,37539,0
4683549,tolisano,,0,48804,0
4686474,darknerf,,0,38478,0
4714701,Kobo+N+Jizz,,0,45288,0
4685863,guest8893a,,0,42037,0
4686725,diana+asdf,,0,38707,0
4692016,whyme122,,0,49269,0
4683675,Mr.booth,,245,20992,1
4700997,Cudillero,,221,24963,1
3217936,Trileus,115,7153,296,2
4683564,Pedronion,,221,30457,1
4684794,conn+of+Ireland,,221,24897,1
4715709,guest3e76d,,221,26445,1
4683566,Kris+Kidd,,221,29499,1
4683576,guesta58ba,,219,32622,1
4683678,kitana219,,247,20225,1
4686922,natiliuse,,503,13630,1
4675352,Sorroe,,807,8537,1
4683574,Maximus+CV,,270,17494,1
4668675,poogar,197,2405,2241,1
4683561,mnddlvnlkn,,199,33864,1
4704442,guest637ff,,221,26865,1
4689450,gibkid,,260,18245,1
4693111,zam786,,221,31924,1
4677636,MW4573,1094,939,7784,1
4686254,Ekblos,,531,12833,1
4684381,jwpthe3,,551,11346,1
3368095,James+of+Tar+Valor,,261,18160,1
4689380,LolHere,,312,14887,1
4684303,guestc913a,,0,43041,0
4299017,SpartanBA,527,3304,1081,1
4691793,murok,,219,33040,1
4688306,guest48f76,,0,40977,0
4697492,guesta0792,,0,42391,0
4681774,senilson,686,901,8017,1
4683567,clados1976,,272,17084,1
3961865,joac1768,,0,44723,0
4697693,googled,,219,32145,1
4705472,kingy911,,1083,6809,1
4684589,Drdavid,,270,17379,1
4684659,gueste1420,,0,43430,0
4683665,Deathbourne,,258,18485,1
4684535,bohun80,,0,37641,0
4694270,Gud4u,,219,32153,1
4691428,bogp,,225,22116,1
4687060,ralnis,,247,20374,1
4683563,kratos231,,526,13418,1
4684504,Bercik0321,,262,18025,1
4686726,guestfc3de,,221,28610,1
4685051,mango15,,0,45873,0
4685378,El+Diablo+19,,0,39043,0
4690432,FUTW,,528,13209,1
4685350,gweino,,223,23114,1
4684415,MikeOxtinks,,535,12473,1
4684154,guest85993,,221,27269,1
4708275,guestc071e,,0,42897,0
4667998,crushing+you,,528,13185,1
4683560,guest238da,,0,40328,0
4683558,Poisedion101LT,751,0,47185,0
4686547,Sam+Daly,,223,23695,1
4684562,Robeerno,,197,36086,1
4683575,guest7a968,,0,41802,0
4683659,high+lord64,,0,44136,0
4686475,novemberdb,,0,46760,0
4693661,guest38bbc,,0,40692,0
4687253,guest58981,,0,41227,0
4688709,Capitalist88,,251,19159,1
4694495,guestdb2c2,,0,43337,0
4684078,Kieran1259,,571,10696,1
4620395,senate+mataus,865,719,9154,1
4658305,benasbrolis,2674,914,7937,1
4684867,zmkop,,223,23959,1
4672244,Celiena,,1433,5260,1
4684225,guest5f268,,0,41348,0
4686994,guestfec51,,0,43910,0
4685602,dolanthegod,,0,38805,0
4725944,cipry-+costy,,0,38073,0
4691443,cody1994,,0,38133,0
4692108,kasino007,,0,45011,0
3657166,Undercat,,0,48988,0
4684577,titu+elena+eliza,,247,20482,1
4693664,guestc2051,,219,32713,1
4716373,Martinhimself,,0,45984,0
4685150,tarr2,,223,23830,1
4684505,tHATPENGUINGUY,,221,31412,1
4684963,adam122578,,254,18882,1
4684226,chelley,,691,9354,1
4687157,Cerberumon1,,833,8359,1
4677435,fritak,,258,18508,1
4684304,clipperdown,,258,18474,1
4688956,guest38c66,,221,26388,1
4682605,Shenning,,594,10056,1
4699208,guest1c27f,,197,34577,1
4695172,Cynical99,,219,32077,1
4691794,Predacus,,332,13838,1
4691062,benzax,,221,24478,1
4684630,Gizmo57105,,310,15080,1
4709392,Williamthegod,,221,31795,1
4714037,YoucancallmeRay,,222,23977,1
4685253,hannahhhg,,270,17429,1
4685052,Robster11,,221,30773,1
4690288,blaaaclaaa,,0,37561,0
4697934,Caarlijs,,221,24679,1
4691534,RICH11062000,,307,15442,1
3304811,rem1859,750,2798,1613,1
4709946,.+Cleochareia,,221,24862,1
2261327,mona8ro,,1030,7159,1
4684690,guest7e7a4,,197,35022,1
4685106,Cavaleirinho,,258,18463,1
4691198,gasyboy1998,,576,10555,1
4685222,Syci,,197,36210,1
4710272,G11+CDG,1352,1771,3900,1
4684900,86Nick,,221,24005,1
4696981,Knudacris,,219,32967,1
4685067,kieran+ferriday,,0,45121,0
4684660,Lumen94,,563,10908,1
4695274,the+north,,538,12219,1
4685070,annmarie+stevens,,0,37088,0
4689073,guest5fe9d,,221,26824,1
4685003,sr+king+the+greek,,0,48305,0
4684861,solid+as,,221,31181,1
4686476,PlayingJosh,,234,21536,1
4690487,Jokke2004,,0,44802,0
4695071,Gaurav+Pradhan,,221,25587,1
4698518,osev,,0,46896,0
4253047,Lord+Salt,,0,45675,0
4685277,krysssti,,0,45352,0
4693739,guest7bbdb,,0,41829,0
4693304,ka1000000,,0,44942,0
4691551,rodstar011,,0,47632,0
4684777,Lola+Stormborn,,834,8354,1
4686828,smokeyeye,,221,31161,1
4695571,wromel,1094,1255,6015,1
4688576,Chienchaud,,0,38018,0
4685172,guestcaac0,,0,43064,0
4684854,guesta7e56,,0,42511,0
2092417,Celeste214,,0,37949,0
4684658,guestf4817,,197,35544,1
4686626,manxman001,,310,15154,1
4693918,guest133e2,,0,40067,0
4714178,machy22,,0,45783,0
4684155,florinatoader,,0,39357,0
4698179,Aye7,,0,37316,0
4685013,Antonio+iban,,277,16411,1
4685137,barney+1,,249,19458,1
4684890,AlexJenkins100,,318,14211,1
4684981,josh118118,,201,33450,1
4684904,mohamad.k,,581,10413,1
4684227,badrul+1,,310,15006,1
4696072,nebojsa.dragic,1472,3492,956,1
4687737,Peteicus,,535,12489,1
4704891,guest9ad89,,197,35159,1
4687911,iNzaa,,0,44331,0
4690566,guest515f3,,0,41102,0
4689368,astrid13,,221,24330,1
4692381,LukesKingdom,,569,10745,1
4687141,PixieTail,,565,10860,1
4692230,JZC9,,221,29288,1
4691389,VandalHeart,,0,49051,0
4684403,gji24,,275,16738,1
2270128,heuchera,,255,18845,1
4690215,thocolies,,291,15950,1
4710887,guest07007,,197,34497,1
4684973,zeus2565,,0,49548,0
4686939,doodoo567,,221,25249,1
4561089,LegoDude69,,0,45487,0
4686477,katalin11,,247,20208,1
4673573,maksims0s,356,620,9716,1
4697570,nescu,,0,46613,0
4687122,kushgandhi,,315,14495,1
4687643,guest3134d,,221,26299,1
4694078,guest06b81,,197,34496,1
4709172,lost+island,,221,29729,1
4685113,guest222f9,,197,34608,1
4691917,guest8227c,,0,41937,0
4698922,maximusturdus,,221,29975,1
4684536,webo08,,0,49239,0
4692834,duwt,,221,25301,1
4533163,jimre,,320,14104,1
4692929,Mooster+Matt,,221,30131,1
4686411,nsger,,245,21013,1
4685213,sstarhh154,,248,19874,1
4695526,granrou,,234,21489,1
4692948,ioumhjk,,221,28948,1
4685014,bulaiasa,,247,19977,1
4685307,guest2b736,,0,40460,0
4687675,firesword154,,225,22195,1
4693482,guest8a31b,,0,42059,0
4684590,HakuDragon,,535,12437,1
4684772,guest7ff4f,,0,41901,0
4675110,Deathly+hunter,,265,17825,1
4685149,skiprat69,,322,14046,1
4706765,Badgerlord,1593,2971,1397,1
4685254,Ryan+Mangan,,221,30851,1
4685138,slav79,,221,31137,1
4683863,Triple-L,,0,48892,0
4685478,vagtza,,0,49030,0
4737318,allianceleague,,1418,5323,1
4684795,cookie70,,221,24907,1
4684885,MALAKAS666,,0,45845,0
4687061,ionuut,,0,44349,0
4405207,JakInTheBox,,0,44487,0
4684356,Marco19701,,0,45903,0
4684888,shower+man,,221,31074,1
4694081,stormknight987,,307,15459,1
4684856,Mauaji,,314,14614,1
4718289,Leuctra,1996,1343,5642,1
4684575,alex16ss,,0,36842,0
4428463,hallie043,32,1873,3580,1
4685046,guest44345,,221,26514,1
4693357,bigmike2222,,310,15011,1
4749252,kasparsq,,0,45013,0
4697922,doruparita,,0,38850,0
4705226,L.A.+White,,0,45440,0
4701015,guest5b63f,,0,41273,0
4706167,guest73669,,0,41688,0
4720021,fabien+treizebre,,0,39220,0
4759552,rafailas,,0,47374,0
4704201,Ryan+JS,,221,30850,1
1494411,drag222,,219,32103,1
4698508,xMaDeRx,,315,14583,1
4688304,hejgkv,,197,35619,1
4675895,link3175,,961,7634,1
4685739,MAXIMUS+THE+BRAVE+ONE,,544,11703,1
4684156,luciaan,,199,33822,1
4685053,johnboy123122,,272,17144,1
4673197,Rob4iX,24,12202,119,3
4688578,codebearerassasin19,,258,18475,1
4683637,Lord+Danbo803,,581,10406,1
1700077,Master+Gk,,1251,6029,1
4685434,iollo89,,1340,5652,1
4671015,HRABRO+SRCEE,183,2380,2298,1
4719659,TheKillerOfGames,,197,36239,1
2935985,Black+Winter,,1356,5596,1
4705376,Daz4392,1352,1608,4501,1
4697214,daltonharmon902,,186,36381,1
4692582,Stavropoulos,,221,31233,1
4684305,gueste8dda,,0,43577,0
4667580,guestb0b48,,197,35254,1
4684983,vasilicamono,,245,21185,1
4685308,fuaks,,0,39432,0
4685035,jamesellis1993,724,1111,6650,1
4685440,jacktropa,,230,21723,1
4683342,Danates,,221,25006,1
4684725,PrKhR,,221,30590,1
4684925,fantomasss,,245,20772,1
4684868,XxKokhouxX,,298,15741,1
4685103,dnaiellacatus189,,248,19832,1
4697780,guest6dfe2,,221,27008,1
4701906,Krasimir+PP,,221,29490,1
4684755,tutjgggg,,221,31619,1
4687946,the+lads+world,,308,15345,1
4698037,7sino89,,270,17297,1
4719235,akos+338,,528,13170,1
4684439,tranwest,,0,48872,0
4669160,carnol47,109,3757,806,1
4685843,cristidunica,,263,17952,1
4687284,12jack,,568,10758,1
4697154,RAMBO+RIBZ,,291,15943,1
4686478,Kumar+Delhi,855,282,16144,1
4684591,carlos11tgn,,0,37897,0
4685351,mileta+monkey,,0,46247,0
4685208,Colin+Longmuir,,270,17343,1
2615826,ZeusTheAlmightyOne,,0,49552,0
4687062,rapceanu,,263,17994,1
4683865,chamberino,,0,37972,0
4684228,roliafshar,,0,47645,0
4686412,andrew+patrohil,,0,37039,0
4685187,guestcdf08,,0,43108,0
4684844,hossein+hj,,0,44180,0
4685548,guestb37ee,,0,42707,0
4684906,guest349a3,,0,40628,0
4684357,ACA3012,,0,36678,0
4685516,adrianbossde34boss,,197,34070,1
4696338,bezzat,,0,37494,0
4686255,ajax1136,,0,36788,0
4683179,alexogir,,545,11572,1
4693738,vapiru,,0,49061,0
4693306,heyser+andrey,,0,44123,0
4693800,wildwolf1234ever,,0,49276,0
4694173,cordell+elbers,,0,38197,0
4696887,guest008ba,,0,39783,0
4685366,caw92,,310,15027,1
4685395,guestbb401,,221,27884,1
4685427,dzoniii,,247,20072,1
4685436,guest3ccf6,,221,26430,1
4684093,xEarthLane,,272,17264,1
4720976,guesta59da,,197,35205,1
4716849,Jack+pinion,,0,44449,0
4692757,guestc7481,,197,35358,1
4685174,vincent39565,,0,49139,0
4692015,valibadica22,,221,31669,1
4684507,prost123,,197,36053,1
4668082,ricky+holliday,,0,47537,0
4683686,GlennloveIdhy,,249,19547,1
4684595,jaycee123,,253,18990,1
4684405,guest17a3b,,0,40134,0
4696408,Sacir+Hodzic,,0,47743,0
4683866,thicoutinho,,282,16171,1
4686732,Pohlapoisid,,550,11384,1
4684756,doohgfg,,197,34340,1
4688579,Dracco70,,260,18236,1
4694960,bobbysaz,,197,34182,1
4696017,EmmaCar125,,221,25363,1
1025953,abba4366,,268,17651,1
4684306,gavinhaslam1972,,270,17412,1
4684565,Robert2h4u,,252,19113,1
4688959,guestfb265,,197,35578,1
4684261,guest786a6,,221,27120,1
4717230,nathan+hughes123123,,221,30210,1
4688711,guest3389d,,219,32286,1
4355351,ihaveAIDS,,223,23156,1
4687756,ThatsTheBottomLine,,305,15616,1
4713598,thefatcreeper,,314,14629,1
4684592,guestc73c4,,0,43008,0
4687169,guest1afcd,,0,40191,0
4684954,Dan+your+man,,221,25040,1
4684440,94009007,,0,36618,0
4684692,imadonkey,,0,44296,0
4685188,Sir+William50,,0,48100,0
4684230,siranoG,,0,48083,0
4684869,93bex,,221,24009,1
4684778,guest7e93f,,221,27185,1
4685036,legolasaragon,,221,29585,1
4686548,Shiela+May.A,,0,48014,0
4689036,guestbf3c8,,0,42883,0
4686780,guest025e2,,0,39819,0
4696217,Susan.R,,0,48471,0
4745453,MrSuperbia,,533,12702,1
4685273,HE+WHO+IS+GREAT,,258,18536,1
913112,Byron+T,,270,17336,1
4714389,killer578,,0,45134,0
4685269,millie+and+dad+city,,221,30059,1
4672421,tragicomicus,,253,19007,1
4685236,anthonyshannon,,250,19320,1
165250,bejbibu,,1260,5988,1
4685579,theernie,,221,31427,1
4684899,Aresel,,250,19322,1
4687212,Briam567,,249,19476,1
4685050,Valarauco,,304,15634,1
4626801,art56,45,4234,632,1
4684921,guest00a5d,,0,39785,0
4686995,cscsfefs,,0,38303,0
4686256,hormanicus,,0,44175,0
4688231,guest9ebe4,,0,42360,0
4496707,Kevcb53,,250,19383,1
4685140,guest3b7d8,,221,26420,1
4694024,masterglynn,,0,46009,0
4694651,gueste8333,,0,43565,0
4687562,lignoids21,,247,20256,1
4685309,Callumjoseph,,496,13657,1
4692212,StevieK74,,0,48383,0
4686831,guest548f9,,197,34829,1
4684796,guest1e752,,221,26090,1
4685055,benjaminking99,,562,10927,1
4685295,garciaseb1154,,225,22201,1
4684538,legendslayer84,,883,8082,1
4678217,guest8aade,,0,42064,0
4685155,lucas9217,,313,14731,1
4684926,Macaroons67,,221,29799,1
4687115,mounten+king,,569,10748,1
4685841,guest83f65,,0,41961,0
4685310,TastyRhino,,221,31369,1
4678645,yianjohn,,563,10920,1
4684956,brussells,,307,15355,1
4684307,pashaeva,,247,20350,1
4684757,Bardocbmasher,,537,12234,1
4684779,Martin+Lord,,265,17858,1
4691803,arian123456,,251,19148,1
4693091,Luk+Skajvoker,,270,17486,1
4690520,tolis43,,259,18424,1
4684747,samHADLEY1988,,221,30896,1
4688055,guest4d6e3,,197,34798,1
4684661,deantaylor21,,249,19505,1
4684691,TwistedDawg,,197,36277,1
4688871,Cassandra1107,,292,15900,1
4685270,rubeyrue,,539,12047,1
4691392,guest462e3,,221,26545,1
4674184,Fentos,,1109,6665,1
4367930,suiyan,,197,36197,1
4684358,Fartalot+the+Great,,270,17397,1
4684987,lior3011,,219,32985,1
4683535,Miteymoe,,587,10207,1
3587605,dilqui,,1186,6312,1
4691243,tjpayne,,199,34001,1
3891862,tran5lucent,,221,31583,1
4694962,dmac7746,537,2071,2996,1
4685114,guest19f8e,,219,32223,1
4685015,cotos+sebastian,,0,38220,0
4691797,gary.b,,275,16736,1
4687607,44phillious,,274,16843,1
4684631,garcia.enp,,0,39480,0
4724164,Kukullo,,199,33797,1
4677764,JoshW9358,,0,44857,0
4692731,spencerdehispania,,0,48271,0
4685352,katekings,,0,45016,0
4686257,guest9245f,,197,35117,1
4696895,guestac2e8,,221,27708,1
4684231,guest7a6a2,,0,41797,0
4685037,epictete1,,0,39132,0
4464086,keith00,,0,45048,0
4689511,dgalvao,,0,38696,0
4685071,guest2260e,,0,40313,0
4696019,kikoto5,,313,14719,1
4689583,matth85,,0,46034,0
4686549,guest26afa,,0,40397,0
4684870,ciccio64,,0,38067,0
4311268,Grapplehooked,,0,39707,0
4688580,Andrea.Fuller,,315,14411,1
2790657,alidon01,,322,13986,1
4686727,daro23,,0,38486,0
